     ,ra       ,dec       ,parallax  ,parallax_er ,pmra      ,pmdec     ,photo_g_mean_mag ,photo_bp_mean_mag ,photo_rb_mean_mag
 199 ,74.91179 ,12.97939  , 16.46333 ,   0.017341 ,43.58707  ,-213.4531 ,       12.98813  ,        14.12733  ,11.92254
 200 ,70.91288 ,17.94723  , 16.46414 ,   0.025353 ,32.77098  ,-85.87275 ,       14.48483  ,        15.88923  ,13.32138
 201 ,63.51263 ,23.08041  , 16.46721 ,   0.023713 ,127.4997  ,-11.90528 ,       11.16368  ,        11.85875  ,10.35796
 202 ,71.25128 ,17.27198  , 16.47142 ,   0.113696 ,70.79704  ,-22.37476 ,       16.19965  ,        17.57112  ,14.13956
 203 ,71.44115 , 8.910072 , 16.47144 ,   0.097046 ,44.30848  ,7.251942  ,       13.77786  ,        15.34742  ,12.55962
 204 ,67.93071 ,21.15308  , 16.48243 ,   0.057676 ,79.08601  ,-30.71431 ,       15.91251  ,        17.80265  ,14.62251
 205 ,68.60813 ,14.43755  , 16.50064 ,   0.127231 ,197.1397  ,12.81293  ,       17.33443  ,        19.63609  ,15.94141
 206 ,61.83113 ,20.81406  , 16.50215 ,   0.15577  ,72.09468  ,-24.16223 ,       17.7841   ,        20.42043  ,16.35516
 207 ,57.27308 ,18.83772  , 16.51617 ,   0.027686 ,105.9638  ,-22.92118 ,       14.24272  ,        15.8225   ,13.02361
 208 ,69.57649 ,24.9201   , 16.52476 ,   0.033147 ,-21.94503 ,-59.42219 ,       15.04675  ,        16.67338  ,13.81735
 209 ,70.85194 ,19.78584  , 16.54097 ,   0.026194 ,7.518533  ,-45.35359 ,       14.04482  ,        15.55208  ,12.846
 210 ,57.27567 ,18.83656  , 16.55007 ,   0.021107 ,104.4097  ,-20.92568 ,       12.17025  ,        13.15937  ,11.18389
 211 ,70.13791 ,18.02827  , 16.55533 ,   0.052516 ,75.06265  ,-24.60104 ,       16.04029  ,        17.9528   ,14.73341
 212 ,59.1987  ,16.53179  , 16.55593 ,   0.03616  ,83.3709   ,-91.11211 ,       15.14381  ,        16.65101  ,13.94712
 213 ,62.29715 ,13.1349   , 16.56307 ,   0.137281 ,46.49043  ,-31.68128 ,       17.48276  ,        19.81932  ,16.08838
 214 ,72.3858  ,10.99953  , 16.57893 ,   0.019394 ,-14.09174 ,-246.1997 ,       12.77801  ,        14.00425  ,11.67651
 215 ,70.02471 ,23.30438  , 16.5819  ,   0.015053 ,75.68209  ,-38.46631 ,        9.18166  ,         9.576512 , 8.618927
 216 ,58.7886  ,13.39837  , 16.6033  ,   1.323489 ,35.87209  ,-3.632404 ,       19.89269  ,        20.56986  ,18.62791
 217 ,73.81221 ,21.36389  , 16.61095 ,   0.033032 ,65.96534  ,-36.30001 ,       15.23846  ,        16.99937  ,13.97598
 218 ,66.69997 ,14.19948  , 16.62347 ,   0.055374 ,63.98372  ,-78.44217 ,       15.94124  ,        17.78779  ,14.65744
 219 ,71.77707 ,15.72819  , 16.63014 ,   0.020669 ,62.13213  ,-20.49788 ,        9.79432  ,        10.22614  , 9.195096
 220 ,74.35128 ,21.82413  , 16.63069 ,   0.030122 ,40.97318  ,-192.5013 ,       15.00301  ,        16.69117  ,13.7619
 221 ,74.25678 ,22.44644  , 16.63246 ,   0.039936 ,-10.91014 ,-27.94748 ,       15.6402   ,        17.32136  ,14.39812
 222 ,67.89244 ,16.46613  , 16.64167 ,   0.017925 ,-107.8857 ,-296.5234 ,       12.91788  ,        14.07251  ,11.84738
 223 ,60.46363 ,16.43284  , 16.65359 ,   0.022885 ,69.08734  ,-116.3607 ,       14.49923  ,        15.8882   ,13.34361
 224 ,69.88132 ,10.22609  , 16.66197 ,   0.358311 ,51.26716  ,15.65416  ,       19.39247  ,        19.90501  ,18.74583
 225 ,75.14558 ,15.78083  , 16.66368 ,   0.092217 ,111.7874  ,-165.7506 ,       10.85522  ,        11.37175  , 9.859532
 226 ,71.72215 ,22.92019  , 16.66401 ,   0.014073 ,38.54875  ,-14.49382 ,       12.16597  ,        13.14828  ,11.18062
 227 ,70.04407 , 8.932656 , 16.66643 ,   0.017974 ,-46.48269 ,-127.3663 ,       13.68347  ,        14.99015  ,12.55301
 228 ,62.47737 ,23.80129  , 16.67169 ,   0.017419 ,-20.11807 ,-98.25227 ,       11.68224  ,        12.49418  ,10.80208
 229 ,66.52516 ,22.90655  , 16.67203 ,   0.015391 ,67.04808  ,8.459192  ,       10.15124  ,        10.67703  , 9.47205
 230 ,58.86312 ,22.76448  , 16.67572 ,   0.019059 ,-64.32044 ,-36.47698 ,       13.99671  ,        15.23452  ,12.89305
 231 ,58.12005 ,21.56578  , 16.67975 ,   0.020052 ,37.71093  ,-106.1107 ,       12.65156  ,        13.74713  ,11.60637
 232 ,61.42769 ,12.80395  , 16.69402 ,   0.038008 ,-22.3242  ,-51.52984 ,       15.18695  ,        16.73882  ,13.98139
 233 ,67.56731 , 7.202552 , 16.69412 ,   0.020219 ,-52.05502 ,31.36136  ,       13.66294  ,        15.14064  ,12.46981
 234 ,72.56028 ,13.41893  , 16.69416 ,   0.023528 ,22.77269  ,-114.1416 ,       14.2248   ,        15.78329  ,13.01326
 235 ,69.1728  ,11.91224  , 16.73302 ,   0.014822 ,164.9679  ,-28.0689  ,        9.729554 ,        10.17688  , 9.115697
 236 ,68.90073 ,21.251    , 16.74651 ,   0.594425 ,860.7161  ,-959.2079 ,       19.12042  ,        21.59591  ,17.60478
 237 ,69.16642 ,11.9069   , 16.75357 ,   0.020597 ,165.4944  ,-28.91947 ,       14.46337  ,        15.90335  ,13.28856
 238 ,63.28839 ,18.99361  , 16.76276 ,   0.06764  ,83.29974  ,-42.44502 ,       16.27214  ,        16.27804  ,16.25318
 239 ,71.6306  , 9.532063 , 16.76414 ,   0.06706  ,-93.10923 ,-34.07261 ,       16.53616  ,        18.60215  ,15.20266
 240 ,75.7766  ,19.67863  , 16.77656 ,   0.052619 ,60.37848  ,-33.19283 ,       15.85894  ,        17.74249  ,14.55838
 241 ,70.85046 ,23.28777  , 16.77687 ,   0.039161 ,63.90126  ,-81.46416 ,       15.60893  ,        17.43128  ,14.33004
 242 ,68.76413 ,24.85384  , 16.80159 ,   0.018266 ,70.77124  ,-44.27628 ,       13.47854  ,        14.81299  ,12.3385
 243 ,67.10992 ,16.35976  , 16.80295 ,   0.103766 ,9.503811  ,18.50091  ,        4.623151 ,         5.206665 , 3.909077
 244 ,69.4116  ,18.70258  , 16.81096 ,   0.154638 ,-4.28645  ,-10.78324 ,       16.11448  ,                  ,  
 245 ,69.61551 ,20.57476  , 16.81721 ,   0.019923 ,-21.58788 ,-90.7586  ,       12.8077   ,        13.94103  ,11.74753
 246 ,63.62719 ,22.45172  , 16.82352 ,   0.091191 ,95.02268  ,-27.48696 ,        6.952675 ,         7.15624  , 6.59388
 247 ,64.34576 ,19.46243  , 16.83583 ,   0.016802 ,9.973156  ,-31.68525 ,        9.630756 ,        10.06222  , 9.032091
 248 ,69.84585 ,18.91341  , 16.84232 ,   0.146518 ,166.1905  ,24.17099  ,       18.21862  ,        18.50868  ,17.77443
 249 ,74.0531  ,13.98432  , 16.84282 ,   0.089259 ,64.09063  ,-11.29342 ,       13.5431   ,        15.07966  ,12.33409
 250 ,75.01996 ,23.19737  , 16.85993 ,   0.034256 ,29.9095   ,-120.9653 ,       15.23929  ,        16.84307  ,14.01426
 251 ,60.42968 ,23.36993  , 16.8606  ,   0.172854 ,89.33467  ,-73.96091 ,       17.42581  ,        20.11012  ,15.91018
 252 ,60.31154 ,16.24404  , 16.86213 ,   0.021701 ,-81.35211 ,57.18615  ,       12.9664   ,        13.98241  ,11.8028
 253 ,70.32994 ,21.88604  , 16.86312 ,   0.034307 ,60.06366  ,-129.4046 ,       15.2011   ,        16.63988  ,14.02838
 254 ,67.42862 ,12.22401  , 16.87228 ,   0.190826 ,22.05043  ,-225.5787 ,       18.27707  ,        20.98284  ,16.80493
 255 ,69.12876 ,19.0907   , 16.87439 ,   0.06433  ,83.02618  ,-30.79745 ,       14.00611  ,        14.96455  ,12.24244
 256 ,68.12301 ,20.73537  , 16.88727 ,   0.050664 ,77.77248  ,-29.48858 ,       15.04654  ,        16.96661  ,13.7306
 257 ,73.24886 ,11.30947  , 16.89571 ,   0.023032 ,139.7364  ,3.367249  ,       14.53449  ,        16.19408  ,13.29743
 258 ,59.3441  ,14.97218  , 16.91884 ,   0.023952 ,106.3445  ,-24.57854 ,       13.39892  ,        14.68887  ,12.24222
 259 ,67.76474 ,17.49432  , 16.92027 ,   0.044889 ,19.22083  ,-74.66756 ,       15.38451  ,        17.23302  ,14.10091
 260 ,74.59301 ,19.31702  , 16.92092 ,   0.04738  ,63.84026  ,-30.2145  ,       15.92205  ,        17.84111  ,14.62228
 261 ,74.59127 ,18.46282  , 16.92932 ,   0.382057 ,21.18826  ,-76.22725 ,       14.48632  ,        15.83084  ,13.04151
 262 ,74.09611 ,14.10102  , 16.93084 ,   0.062243 ,64.76827  ,-18.53527 ,       16.43014  ,        18.44867  ,15.09999
 263 ,70.58221 , 9.16208  , 16.94556 ,   0.024381 ,140.4022  ,159.0943  ,       14.75766  ,        16.09567  ,13.62255
 264 ,61.8919  ,12.18801  , 16.9545  ,   0.070133 ,70.00346  ,-12.02346 ,       16.29955  ,        18.25411  ,14.98705
 265 ,73.24076 ,12.65062  , 16.97693 ,   0.631461 ,-71.25866 ,-68.61974 ,       14.77668  ,        15.89638  ,13.11303
 266 ,66.98692 ,19.0607   , 16.97798 ,   0.021073 ,82.54905  ,-27.30097 ,       10.79734  ,        11.48     ,10.00271
 267 ,67.41287 ,22.88256  , 16.98181 ,   0.018912 ,82.77793  ,-35.54098 ,       10.85368  ,        11.53975  ,10.05267
 268 ,66.82773 ,13.91884  , 16.98972 ,   0.034059 ,-46.30262 ,-10.95597 ,       15.13032  ,        16.83255  ,13.87807
 269 ,65.98658 ,18.6388   , 17.00978 ,   0.037989 ,88.85242  ,-26.5874  ,       15.45175  ,        17.2268   ,14.18119
 270 ,59.34353 ,14.97245  , 17.01108 ,   0.021    ,106.2133  ,-25.04696 ,       13.12893  ,        14.31193  ,12.00657
 271 ,73.72681 ,16.17836  , 17.02478 ,   0.015219 ,141.4818  ,-106.5396 ,       10.56333  ,        11.18542  , 9.810603
 272 ,67.79632 ,11.2444   , 17.03035 ,   0.016753 ,41.22195  ,2.414133  ,        8.573483 ,         8.888335 , 8.087241
 273 ,70.71767 , 9.996389 , 17.03406 ,   0.02649  ,74.2916   ,-6.370344 ,       14.34482  ,        15.88909  ,13.13938
 274 ,69.78859 ,15.79955  , 17.03916 ,   0.42368  ,35.47695  ,-63.67468 ,        5.05547  ,         5.114541 , 4.947712
 275 ,59.94911 ,12.56245  , 17.045   ,   0.018569 ,46.82463  ,-91.22336 ,       13.4812   ,        14.88015  ,12.31662
 276 ,65.50584 ,12.50994  , 17.0658  ,   1.496563 ,23.06269  ,69.14806  ,       20.51258  ,                  ,  
 277 ,72.66457 ,17.08116  , 17.08013 ,   0.072239 ,157.0439  ,-147.2145 ,       14.96238  ,        16.2769   ,13.58684
 278 ,71.68303 ,17.73859  , 17.08258 ,   0.043389 ,51.89077  ,-1.657943 ,       15.7506   ,        17.5065   ,14.38678
 279 ,74.02586 ,21.89781  , 17.08948 ,   0.061103 ,67.99257  ,-38.302   ,       16.16744  ,        18.15704  ,14.84562
 280 ,72.29652 ,17.71532  , 17.09388 ,   0.017603 ,70.31095  ,-25.07245 ,       12.99895  ,        14.21658  ,11.9036
 281 ,77.09969 ,17.04028  , 17.11011 ,   1.194995 ,-26.80843 ,17.18526  ,       20.45093  ,        21.82347  ,18.89209
 282 ,73.6823  ,12.352    , 17.11552 ,   0.020331 ,90.12829  ,-42.73613 ,        7.001126 ,         7.278317 , 6.556311
 283 ,73.62082 ,12.45074  , 17.12835 ,   0.020488 ,90.7358   ,-42.27737 ,        8.515416 ,         8.847632 , 8.013989
 284 ,75.47518 ,10.83407  , 17.14634 ,   0.386768 ,-28.80143 ,-27.95649 ,       13.96522  ,        14.61311  ,12.07272
 285 ,60.72301 ,16.52608  , 17.15778 ,   0.025726 ,216.2969  ,-12.60354 ,       14.24126  ,        15.70695  ,13.05758
 286 ,71.11855 ,17.85297  , 17.20653 ,   0.029392 ,73.42115  ,-26.49715 ,       14.53882  ,        16.17734  ,13.30953
 287 ,71.45301 ,25.58488  , 17.21708 ,   0.076859 ,21.49702  ,-147.5101 ,       11.14821  ,        11.9626   ,10.26356
 288 ,71.73367 ,21.75493  , 17.22078 ,   0.387692 ,232.1506  ,-109.5075 ,       19.44867  ,        21.17401  ,17.89464
 289 ,67.3786  ,26.67133  , 17.22256 ,   0.020881 ,82.90974  ,-48.34247 ,        8.994286 ,         9.371529 , 8.448111
 290 ,62.21098 ,16.40216  , 17.22278 ,   0.033157 ,-140.9938 ,-71.0574  ,       15.09831  ,        16.72092  ,13.87162
 291 ,66.9134  ,15.12622  , 17.22446 ,   0.19662  ,-73.91832 ,-7.684441 ,       17.14635  ,        19.72622  ,15.67931
 292 ,65.99833 ,11.383    , 17.23497 ,   0.025535 ,87.6933   ,-7.790998 ,       13.91604  ,        15.40665  ,12.7244
 293 ,65.43627 ,14.4069   , 17.2369  ,   0.388697 ,-34.86215 ,48.33004  ,       19.34085  ,        20.9183   ,17.83477
 294 ,60.404   ,18.72285  , 17.23898 ,   0.024123 ,328.3595  ,-1105.331 ,       14.59043  ,        15.57678  ,13.61483
 295 ,69.90318 ,13.12246  , 17.24332 ,   0.019441 ,236.1136  ,-142.1402 ,        8.763728 ,         9.140387 , 8.217439
 296 ,76.88548 ,18.33927  , 17.25165 ,   0.168632 ,4.902778  ,-178.2895 ,       17.81093  ,        20.3926   ,16.36436
 297 ,71.09726 ,19.02701  , 17.25472 ,   0.799658 ,74.21944  ,-31.88301 ,       20.22493  ,        21.76149  ,18.67189
 298 ,75.95758 ,19.47357  , 17.27113 ,   0.084719 ,-8.345997 ,-142.0107 ,       16.92722  ,        19.13062  ,15.55461
 299 ,61.59571 ,14.40249  , 17.27612 ,   0.059343 ,57.6497   ,66.32259  ,        7.199268 ,         7.421578 , 6.769364
 300 ,69.27193 ,20.71801  , 17.27737 ,   0.021332 ,79.41213  ,-31.54728 ,       13.99273  ,        15.50375  ,12.79554
 301 ,72.81388 , 9.400847 , 17.28491 ,   0.025534 ,-32.13271 ,-65.76882 ,       14.74231  ,        16.1968   ,13.56555
 302 ,67.7802  ,18.36073  , 17.29099 ,   0.018116 ,46.29132  ,-110.9395 ,       13.52223  ,        14.68409  ,12.45124
 303 ,65.85318 ,15.69443  , 17.29473 ,   0.325156 ,47.73316  ,-294.7907 ,       18.73247  ,        20.84793  ,17.21047
 304 ,71.68297 ,17.73834  , 17.30593 ,   0.368295 ,59.82263  ,-5.661658 ,       18.38286  ,                  ,  
 305 ,62.71393 ,14.63898  , 17.31701 ,   0.016872 ,-117.4115 ,-164.8335 ,       13.672    ,        14.95027  ,12.5504
 306 ,67.90998 ,23.04223  , 17.32047 ,   1.128986 ,0.882777  ,-1.129582 ,       19.90752  ,        20.08227  ,18.6176
 307 ,71.43485 ,24.82285  , 17.33392 ,   0.042677 ,-160.318  ,-126.1928 ,       15.8211   ,        17.60359  ,14.55336
 308 ,66.49615 ,23.68363  , 17.33574 ,   0.029435 ,57.16609  ,-49.22617 ,       14.5229   ,        15.90979  ,13.37045
 309 ,64.21563 ,12.72301  , 17.35301 ,   0.023589 ,325.6801  ,-133.2798 ,       14.54819  ,        15.86645  ,13.41209
 310 ,68.92588 ,23.89913  , 17.3783  ,   0.025105 ,50.5849   ,-65.77527 ,       14.39554  ,        15.93095  ,13.19116
 311 ,65.0188  ,19.86563  , 17.38107 ,   0.346861 ,73.74138  ,-151.9347 ,       19.376    ,        21.49044  ,17.79075
 312 ,64.4461  ,17.94298  , 17.39786 ,   0.131503 ,20.7154   ,-41.27125 ,       12.4351   ,        13.692    ,11.31543
 313 ,73.9448  ,21.24716  , 17.4325  ,   0.026892 ,75.87132  ,-32.00106 ,       14.81961  ,        16.5204   ,13.56991
 314 ,68.98147 ,16.12271  , 17.43424 ,   0.044044 ,-21.69069 ,-157.1355 ,       15.11291  ,        16.6931   ,13.87608
 315 ,58.91956 ,13.84144  , 17.44237 ,   0.051811 ,74.40541  ,-63.94342 ,       16.02738  ,        17.844    ,14.74507
 316 ,66.05368 ,16.37883  , 17.44985 ,   0.023748 ,89.65812  ,-21.96979 ,        8.081527 ,         8.372159 , 7.621248
 317 ,59.87216 ,21.27982  , 17.46937 ,   0.110608 ,28.61745  ,-80.87776 ,       17.1937   ,        19.48917  ,15.81088
 318 ,67.64871 ,20.39941  , 17.47698 ,   1.584987 ,7.746745  ,0.456665  ,       19.99845  ,        20.99243  ,18.21261
 319 ,67.64578 ,15.73388  , 17.48517 ,   0.39863  ,100.5865  ,-25.2569  ,        8.67361  ,         9.112667 , 8.063278
 320 ,69.22632 ,24.49873  , 17.5109  ,   0.053435 ,79.84808  ,-41.71396 ,       15.67829  ,        17.53423  ,14.38851
 321 ,71.95175 ,14.62307  , 17.52198 ,   0.044084 ,-25.1551  ,-180.6048 ,       16.03516  ,        17.94202  ,14.72449
 322 ,76.77949 ,16.34465  , 17.52473 ,   0.018279 ,16.18126  ,-65.71707 ,       13.7624   ,        15.20653  ,12.58358
 323 ,66.96381 ,15.15246  , 17.5302  ,   0.152101 ,-87.52173 ,-5.715471 ,        9.680758 ,        10.12395  , 8.980775
 324 ,75.27067 ,23.38536  , 17.56283 ,   0.019957 ,156.7628  ,-18.46581 ,       13.56031  ,        14.78651  ,12.45934
 325 ,67.6343  ,19.02832  , 17.56688 ,   0.025617 ,-2.806598 ,-67.30754 ,       11.41437  ,        12.2213   ,10.5349
 326 ,63.53427 , 9.406643 , 17.57539 ,   0.012219 ,105.8028  ,-11.90324 ,       10.6507   ,        11.32371  , 9.86529
 327 ,73.84268 ,22.96772  , 17.60109 ,   0.018194 ,-25.51703 ,78.66806  ,       12.85279  ,        13.94874  ,11.81183
 328 ,73.2965  ,11.17021  , 17.60431 ,   0.04268  ,-29.03787 ,46.80846  ,       15.91107  ,        17.72873  ,14.6244
 329 ,65.50408 ,12.50937  , 17.60917 ,   0.018399 ,29.92528  ,64.86616  ,        9.086867 ,         9.433907 , 8.565004
 330 ,69.29719 ,20.71941  , 17.61586 ,   1.622749 ,6.50706   ,-9.968795 ,       19.93797  ,        20.10964  ,17.9502
 331 ,67.23415 ,20.87748  , 17.61639 ,   1.375194 ,22.83336  ,-4.199349 ,       19.73789  ,        20.56816  ,17.88482
 332 ,68.12109 ,17.90455  , 17.61851 ,   0.02321  ,72.92449  ,-19.2227  ,       14.14192  ,        15.71332  ,12.92911
 333 ,61.17425 ,22.08167  , 17.61944 ,   0.185343 ,93.06683  ,-58.49565 ,        4.065172 ,         4.595212 , 3.387941
 334 ,58.71652 ,13.79045  , 17.64675 ,   0.018571 ,130.935   ,-97.87525 ,       11.0354   ,        11.73979  ,10.22369
 335 ,74.73779 ,12.33319  , 17.65292 ,   0.074513 ,-47.75021 ,-35.19505 ,       16.88521  ,        19.06392  ,15.51968
